reward maximum_reward best_actions total_actions
6671.9399999999996 6940 5800 6940
6691.8599999999997 6960 5819 6960
6711.8599999999997 6980 5839 6980
6731.6499999999996 7000 5858 7000
6751.4799999999996 7020 5876 7020
6771.3500000000004 7040 5895 7040
6791.0900000000001 7060 5914 7060
6811 7080 5933 7080
6830.8599999999997 7100 5952 7100
6850.7700000000004 7120 5972 7120
6870.7200000000003 7140 5991 7140
6890.5900000000001 7160 6010 7160
6910.5900000000001 7180 6030 7180
6930.4799999999996 7200 6049 7200
6950.2799999999997 7220 6067 7220
6970.1099999999997 7240 6086 7240
6990.04 7260 6106 7260
7009.8100000000004 7280 6124 7280
7029.54 7300 6144 7300
7049.3699999999999 7320 6163 7320
7069 7340 6181 7340
7088.3199999999997 7360 6199 7360
7107.8500000000004 7380 6218 7380
7127.0100000000002 7400 6236 7400
7145.8400000000001 7420 6252 7420
7165.3000000000002 7440 6271 7440
7184.71 7460 6289 7460
7204.3000000000002 7480 6308 7480
7224.1199999999999 7500 6327 7500
7243.9399999999996 7520 6346 7520
7263.8500000000004 7540 6365 7540
7283.71 7560 6384 7560
7303.5 7580 6402 7580
7323.3100000000004 7600 6420 7600
7343.1000000000004 7620 6439 7620
7363.0200000000004 7640 6459 7640
7383.0200000000004 7660 6479 7660
7403.0200000000004 7680 6499 7680
7422.96 7700 6518 7700
7442.8999999999996 7720 6538 7720
7462.8400000000001 7740 6557 7740
7482.75 7760 6576 7760
7502.6000000000004 7780 6595 7780
7522.5 7800 6614 7800
7542.4300000000003 7820 6633 7820
7562.3599999999997 7840 6652 7840
7582.29 7860 6672 7860
7602.2399999999998 7880 6691 7880
7622.0299999999997 7900 6710 7900
7641.8000000000002 7920 6728 7920
7661.71 7940 6747 7940
7681.5500000000002 7960 6766 7960
7701.5 7980 6785 7980
7721.3500000000004 8000 6804 8000
7741.1800000000003 8020 6823 8020
7761.0200000000004 8040 6842 8040
7780.9799999999996 8060 6862 8060
7800.9099999999999 8080 6881 8080
7820.7200000000003 8100 6900 8100
7840.6099999999997 8120 6919 8120
7860.4499999999998 8140 6937 8140
7880.29 8160 6956 8160
7900.1999999999998 8180 6975 8180
7920.0799999999999 8200 6993 8200
7939.8999999999996 8220 7012 8220
7959.8500000000004 8240 7032 8240
7979.8299999999999 8260 7052 8260
7999.6800000000003 8280 7071 8280
8019.6599999999999 8300 7090 8300
8039.5699999999997 8320 7109 8320
8059.4200000000001 8340 7128 8340
8079.2399999999998 8360 7147 8360
8099.1899999999996 8380 7166 8380
8119.1000000000004 8400 7185 8400
8138.9200000000001 8420 7204 8420
8158.8100000000004 8440 7223 8440
8178.6499999999996 8460 7242 8460
8198.6299999999992 8480 7262 8480
8218.5799999999999 8500 7281 8500
8238.4799999999996 8520 7300 8520
8258.4400000000005 8540 7319 8540
8278.1499999999996 8560 7337 8560
8298.0300000000007 8580 7356 8580
8317.9200000000001 8600 7375 8600
8337.8099999999995 8620 7395 8620
8357.7600000000002 8640 7414 8640
8377.75 8660 7434 8660
8397.75 8680 7454 8680
8417.7299999999996 8700 7473 8700
8437.6499999999996 8720 7493 8720
8457.5 8740 7512 8740
8477.3600000000006 8760 7530 8760
8497.1100000000006 8780 7548 8780
8516.9300000000003 8800 7567 8800
8536.5599999999995 8820 7585 8820
8556.2800000000007 8840 7603 8840
8576.1399999999994 8860 7623 8860
8595.8400000000001 8880 7641 8880
8615.7800000000007 8900 7660 8900
8635.7299999999996 8920 7680 8920
8655.6700000000001 8940 7700 8940
8675.5 8960 7718 8960
8695.3299999999999 8980 7737 8980
8715.3099999999995 9000 7757 9000
8735.1900000000005 9020 7776 9020
8754.9699999999993 9040 7795 9040
8774.7800000000007 9060 7814 9060
8794.7199999999993 9080 7833 9080
8814.6599999999999 9100 7852 9100
8834.6100000000006 9120 7871 9120
8854.4099999999999 9140 7890 9140
8874.4099999999999 9160 7910 9160
8894.2000000000007 9180 7929 9180
8914.1499999999996 9200 7949 9200
8934.0499999999993 9220 7968 9220
8953.9899999999998 9240 7987 9240
8973.9200000000001 9260 8007 9260
8993.6299999999992 9280 8026 9280
9013.4500000000007 9300 8045 9300
9033.3600000000006 9320 8064 9320
9053.3199999999997 9340 8084 9340
9073.1200000000008 9360 8103 9360
9092.9500000000007 9380 8122 9380
9112.7099999999991 9400 8141 9400
9132.5 9420 8159 9420
9152.4599999999991 9440 8179 9440
9172.3400000000001 9460 8197 9460
9192.1700000000001 9480 8216 9480
9212.1000000000004 9500 8235 9500
9232.0100000000002 9520 8255 9520
9251.9799999999996 9540 8274 9540
9271.7999999999993 9560 8293 9560
9291.7199999999993 9580 8312 9580
9311.6299999999992 9600 8332 9600
9331.5100000000002 9620 8350 9620
9351.4500000000007 9640 8370 9640
9371.4300000000003 9660 8389 9660
9391.3700000000008 9680 8409 9680
9411.2900000000009 9700 8428 9700
9431.2299999999996 9720 8448 9720
9451.2000000000007 9740 8467 9740
9471.1000000000004 9760 8487 9760
9491.0200000000004 9780 8506 9780
9510.8999999999996 9800 8525 9800
9530.6900000000005 9820 8543 9820
9550.6599999999999 9840 8563 9840
9570.2900000000009 9860 8581 9860
9589.5200000000004 9880 8600 9880
9608.5400000000009 9900 8618 9900
9627.6399999999994 9920 8636 9920
9646.3099999999995 9940 8653 9940
9663.7999999999993 9960 8670 9960
9682.3799999999992 9980 8687 9980
9701.4500000000007 10000 8704 10000
9721.1399999999994 10020 8723 10020
9740.7399999999998 10040 8741 10040
9760.6900000000005 10060 8761 10060
9780.5200000000004 10080 8780 10080
9800.4099999999999 10100 8799 10100
9820.2900000000009 10120 8818 10120
9840.1100000000006 10140 8837 10140
9860.0699999999997 10160 8856 10160
9879.9200000000001 10180 8875 10180
9899.7399999999998 10200 8893 10200
9919.7099999999991 10220 8913 10220
9939.6200000000008 10240 8932 10240
9959.5799999999999 10260 8951 10260
9979.5599999999995 10280 8971 10280
9999.5300000000007 10300 8991 10300
10019.5 10320 9010 10320
10039.379999999999 10340 9029 10340
10059.299999999999 10360 9048 10360
10079.15 10380 9067 10380
10099.049999999999 10400 9086 10400
10119.02 10420 9106 10420
10138.950000000001 10440 9125 10440
10158.92 10460 9145 10460
10178.860000000001 10480 9164 10480
10198.790000000001 10500 9184 10500
10218.66 10520 9203 10520
10238.57 10540 9222 10540
10258.52 10560 9241 10560
10278.42 10580 9260 10580
10298.34 10600 9279 10600
10318.27 10620 9298 10620
10338.08 10640 9317 10640
10357.99 10660 9336 10660
10377.91 10680 9355 10680
10397.82 10700 9375 10700
10417.809999999999 10720 9394 10720
10437.74 10740 9414 10740
10457.450000000001 10760 9433 10760
10477.33 10780 9452 10780
10497.23 10800 9471 10800
10517.190000000001 10820 9491 10820
10537.08 10840 9510 10840
10557.059999999999 10860 9530 10860
10576.639999999999 10880 9548 10880
10596.26 10900 9567 10900
10615.950000000001 10920 9586 10920
10635.5 10940 9605 10940
10655.139999999999 10960 9624 10960
10674.950000000001 10980 9643 10980
10694.719999999999 11000 9661 11000
10714.559999999999 11020 9681 11020
10734.24 11040 9699 11040
10754.24 11060 9719 11060
10774.059999999999 11080 9738 11080
10793.91 11100 9758 11100
10813.809999999999 11120 9776 11120
10833.59 11140 9795 11140
10853.52 11160 9814 11160
10873.4 11180 9833 11180
10893.190000000001 11200 9851 11200
10913.030000000001 11220 9871 11220
10932.6 11240 9889 11240
10952.389999999999 11260 9908 11260
10972.01 11280 9927 11280
10991.790000000001 11300 9946 11300
11011.49 11320 9964 11320
11031.299999999999 11340 9983 11340
11051.1 11360 10002 11360
11070.639999999999 11380 10020 11380
11090.440000000001 11400 10039 11400
11110.379999999999 11420 10058 11420
11130.219999999999 11440 10078 11440
11150.209999999999 11460 10097 11460
11170.16 11480 10117 11480
11190.139999999999 11500 10136 11500
11210.030000000001 11520 10155 11520
11230.030000000001 11540 10175 11540
11249.959999999999 11560 10195 11560
11269.860000000001 11580 10214 11580
11289.809999999999 11600 10234 11600
11309.76 11620 10253 11620
11329.67 11640 10272 11640
11349.629999999999 11660 10292 11660
11369.6 11680 10311 11680
11389.469999999999 11700 10331 11700
11409.43 11720 10350 11720
11429.43 11740 10370 11740
11449.43 11760 10390 11760
11469.370000000001 11780 10410 11780
11489.280000000001 11800 10429 11800
11509.280000000001 11820 10449 11820
11529.219999999999 11840 10468 11840
11549.17 11860 10488 11860
11569.139999999999 11880 10508 11880
11588.969999999999 11900 10527 11900
11608.82 11920 10546 11920
11628.74 11940 10565 11940
11648.57 11960 10585 11960
11668.360000000001 11980 10604 11980
11688.219999999999 12000 10623 12000
11708.040000000001 12020 10643 12020
11727.889999999999 12040 10662 12040
11747.870000000001 12060 10681 12060
11767.790000000001 12080 10701 12080
11787.67 12100 10720 12100
11807.57 12120 10740 12120
11827.370000000001 12140 10758 12140
11847.35 12160 10778 12160
11867.200000000001 12180 10797 12180
11887.18 12200 10816 12200
11907.139999999999 12220 10836 12220
11927.1 12240 10855 12240
11947.059999999999 12260 10875 12260
11967.02 12280 10895 12280
11986.969999999999 12300 10914 12300
12006.91 12320 10934 12320
12026.91 12340 10953 12340
12046.879999999999 12360 10973 12360
12066.85 12380 10992 12380
12086.74 12400 11011 12400
12106.639999999999 12420 11031 12420
12126.52 12440 11050 12440
12146.469999999999 12460 11069 12460
12166.33 12480 11087 12480
12186.15 12500 11106 12500
12205.950000000001 12520 11125 12520
12225.870000000001 12540 11144 12540
12245.860000000001 12560 11164 12560
12265.860000000001 12580 11184 12580
12285.799999999999 12600 11204 12600
12305.629999999999 12620 11223 12620
12325.51 12640 11243 12640
12345.4 12660 11262 12660
12365.34 12680 11281 12680
12385.15 12700 11300 12700
12405.059999999999 12720 11319 12720
12425.02 12740 11338 12740
12444.98 12760 11358 12760
12464.98 12780 11378 12780
12484.93 12800 11397 12800
12504.91 12820 11417 12820
12524.879999999999 12840 11437 12840
12544.84 12860 11456 12860
12564.77 12880 11476 12880
12584.610000000001 12900 11495 12900
12604.51 12920 11513 12920
12624.4 12940 11533 12940
12644.35 12960 11552 12960
12664.24 12980 11571 12980
12684.139999999999 13000 11591 13000
12704.1 13020 11611 13020
12724.049999999999 13040 11630 13040
12744.049999999999 13060 11650 13060
12764.049999999999 13080 11670 13080
12784.049999999999 13100 11690 13100
12804 13120 11709 13120
12823.950000000001 13140 11729 13140
12843.940000000001 13160 11748 13160
12863.84 13180 11767 13180
12883.719999999999 13200 11787 13200
12903.629999999999 13220 11806 13220
12923.57 13240 11825 13240
12943.5 13260 11844 13260
12963.4 13280 11864 13280
12983.33 13300 11883 13300
13003.23 13320 11903 13320
13023.23 13340 11923 13340
13043.139999999999 13360 11942 13360
13063.049999999999 13380 11962 13380
13083.02 13400 11981 13400
13102.92 13420 12001 13420
13122.889999999999 13440 12021 13440
13142.790000000001 13460 12040 13460
13162.49 13480 12059 13480
13182.280000000001 13500 12078 13500
13201.91 13520 12097 13520
13221.51 13540 12116 13540
13241.35 13560 12135 13560
13261.030000000001 13580 12153 13580
13281.01 13600 12173 13600
13300.75 13620 12193 13620
13320.57 13640 12212 13640
13340.450000000001 13660 12232 13660
13360.41 13680 12251 13680
13380.41 13700 12271 13700
13400.360000000001 13720 12291 13720
13420.360000000001 13740 12311 13740
13440.33 13760 12331 13760
13460.290000000001 13780 12350 13780
13480.209999999999 13800 12370 13800
13500.17 13820 12390 13820
13520.139999999999 13840 12409 13840
13540.040000000001 13860 12428 13860
13559.98 13880 12447 13880
13579.950000000001 13900 12467 13900
13599.940000000001 13920 12487 13920
13619.83 13940 12506 13940
13639.83 13960 12526 13960
13659.74 13980 12545 13980
13679.690000000001 14000 12565 14000
13699.459999999999 14020 12584 14020
13719.41 14040 12603 14040
13739.41 14060 12623 14060
13759.32 14080 12643 14080
13779.17 14100 12662 14100
13798.860000000001 14120 12680 14120
13818.82 14140 12700 14140
13838.709999999999 14160 12719 14160
13858.58 14180 12739 14180
13878.51 14200 12758 14200
13898.450000000001 14220 12777 14220
13918.360000000001 14240 12797 14240
13938.309999999999 14260 12816 14260
13958.309999999999 14280 12836 14280
13978.309999999999 14300 12856 14300
13998.26 14320 12875 14320
14018.25 14340 12895 14340
14038.209999999999 14360 12915 14360
14058.129999999999 14380 12934 14380
14078.049999999999 14400 12954 14400
14098.02 14420 12973 14420
14117.950000000001 14440 12993 14440
14137.85 14460 13012 14460
14157.799999999999 14480 13032 14480
14177.690000000001 14500 13051 14500
14197.66 14520 13071 14520
14217.540000000001 14540 13090 14540
14237.52 14560 13110 14560
14257.469999999999 14580 13129 14580
14277.309999999999 14600 13148 14600
14297.209999999999 14620 13167 14620
14317.16 14640 13186 14640
14337.030000000001 14660 13206 14660
14356.969999999999 14680 13225 14680
14376.82 14700 13244 14700
14396.629999999999 14720 13263 14720
14416.42 14740 13282 14740
14436.34 14760 13302 14760
14456.23 14780 13321 14780
14475.9 14800 13340 14800
14495.700000000001 14820 13359 14820
14515.469999999999 14840 13378 14840
14535.129999999999 14860 13397 14860
14554.9 14880 13415 14880
14574.799999999999 14900 13435 14900
14594.780000000001 14920 13454 14920
14614.52 14940 13473 14940
14634.459999999999 14960 13493 14960
14654.32 14980 13512 14980
14674.190000000001 15000 13532 15000
14694.09 15020 13551 15020
14714 15040 13571 15040
14733.889999999999 15060 13590 15060
14753.870000000001 15080 13610 15080
14773.77 15100 13629 15100
14793.65 15120 13648 15120
14813.610000000001 15140 13667 15140
14833.59 15160 13687 15160
14853.540000000001 15180 13707 15180
14873.540000000001 15200 13727 15200
14893.469999999999 15220 13746 15220
14913.450000000001 15240 13766 15240
14933.43 15260 13786 15260
14953.4 15280 13805 15280
14973.27 15300 13825 15300
14993.27 15320 13845 15320
15013.24 15340 13865 15340
15033.219999999999 15360 13884 15360
15053.219999999999 15380 13904 15380
15073.139999999999 15400 13923 15400
15093.08 15420 13942 15420
15113.049999999999 15440 13962 15440
15133.049999999999 15460 13982 15460
15152.969999999999 15480 14001 15480
15172.969999999999 15500 14021 15500
15192.879999999999 15520 14041 15520
15212.879999999999 15540 14061 15540
15232.870000000001 15560 14080 15560
15252.82 15580 14100 15580
15272.76 15600 14119 15600
15292.709999999999 15620 14139 15620
15312.709999999999 15640 14159 15640
15332.6 15660 14178 15660
15352.530000000001 15680 14197 15680
15372.459999999999 15700 14216 15700
15392.41 15720 14236 15720
15412.33 15740 14255 15740
15432.290000000001 15760 14275 15760
15452.26 15780 14295 15780
15472.24 15800 14314 15800
15492.209999999999 15820 14334 15820
15512.190000000001 15840 14354 15840
15532.16 15860 14374 15860
15551.99 15880 14393 15880
15571.9 15900 14413 15900
15591.74 15920 14432 15920
15611.67 15940 14451 15940
15631.5 15960 14470 15960
15651.43 15980 14489 15980
15671.200000000001 16000 14508 16000
15691.190000000001 16020 14528 16020
15711.17 16040 14548 16040
15731.040000000001 16060 14567 16060
15751.02 16080 14587 16080
15770.99 16100 14607 16100
15790.98 16120 14626 16120
15810.98 16140 14646 16140
15830.889999999999 16160 14666 16160
15850.809999999999 16180 14685 16180
15870.790000000001 16200 14705 16200
15890.709999999999 16220 14724 16220
15910.639999999999 16240 14744 16240
15930.58 16260 14764 16260
15950.530000000001 16280 14783 16280
15970.52 16300 14803 16300
15990.41 16320 14822 16320
16010.379999999999 16340 14842 16340
16030.360000000001 16360 14862 16360
16050.360000000001 16380 14882 16380
16070.360000000001 16400 14902 16400
16090.309999999999 16420 14921 16420
16110.219999999999 16440 14940 16440
16130.219999999999 16460 14960 16460
16150.18 16480 14980 16480
16170.1 16500 15000 16500
16190.049999999999 16520 15019 16520
16210.02 16540 15039 16540
16229.879999999999 16560 15058 16560
16249.870000000001 16580 15078 16580
16269.59 16600 15097 16600
16289.360000000001 16620 15116 16620
16308.9 16640 15135 16640
16328.559999999999 16660 15154 16660
16348.23 16680 15173 16680
16367.83 16700 15192 16700
16387.59 16720 15212 16720
16407.240000000002 16740 15231 16740
16427.02 16760 15250 16760
16446.959999999999 16780 15269 16780
16466.869999999999 16800 15289 16800
16486.849999999999 16820 15308 16820
16506.830000000002 16840 15328 16840
16526.790000000001 16860 15348 16860
16546.790000000001 16880 15368 16880
16566.740000000002 16900 15387 16900
16586.700000000001 16920 15407 16920
16606.669999999998 16940 15427 16940
16626.619999999999 16960 15446 16960
16646.599999999999 16980 15466 16980
16666.529999999999 17000 15486 17000
16686.529999999999 17020 15506 17020
